 0.106410E-01  0.904038E+03  0.200766E+02
 0.112500E-01  0.895677E+03  0.914580E+01
 0.118580E-01  0.889732E+03  0.711338E+01
 0.124660E-01  0.868008E+03  0.509126E+01
 0.130740E-01  0.854235E+03  0.643153E+01
 0.136820E-01  0.845890E+03  0.516850E+01
 0.142900E-01  0.829172E+03  0.546939E+01
 0.148980E-01  0.809792E+03  0.733432E+01
 0.155060E-01  0.796045E+03  0.460134E+01
 0.161140E-01  0.776315E+03  0.443013E+01
 0.167220E-01  0.764315E+03  0.434195E+01
 0.173300E-01  0.745401E+03  0.391212E+01
 0.179380E-01  0.730769E+03  0.351459E+01
 0.185460E-01  0.709649E+03  0.397412E+01
 0.191550E-01  0.698133E+03  0.319078E+01
 0.197630E-01  0.680144E+03  0.362722E+01
 0.203710E-01  0.663194E+03  0.314588E+01
 0.209790E-01  0.650101E+03  0.338637E+01
 0.215870E-01  0.634019E+03  0.302378E+01
 0.221950E-01  0.618553E+03  0.330420E+01
 0.228030E-01  0.607604E+03  0.270235E+01
 0.234110E-01  0.592379E+03  0.245109E+01
 0.240190E-01  0.577596E+03  0.235132E+01
 0.246270E-01  0.563796E+03  0.259287E+01
 0.252350E-01  0.550775E+03  0.202524E+01
 0.258430E-01  0.536588E+03  0.206359E+01
 0.264520E-01  0.525237E+03  0.196793E+01
 0.270600E-01  0.511871E+03  0.207918E+01
 0.276680E-01  0.499873E+03  0.214689E+01
 0.282760E-01  0.486866E+03  0.196034E+01
 0.288840E-01  0.474368E+03  0.173901E+01
 0.294920E-01  0.462396E+03  0.160912E+01
 0.301000E-01  0.451715E+03  0.170953E+01
 0.307080E-01  0.440979E+03  0.154998E+01
 0.313160E-01  0.429436E+03  0.146145E+01
 0.319240E-01  0.420677E+03  0.150040E+01
 0.325320E-01  0.410800E+03  0.141699E+01
 0.331400E-01  0.400832E+03  0.146283E+01
 0.337480E-01  0.390454E+03  0.138409E+01
 0.343570E-01  0.381857E+03  0.141279E+01
 0.349650E-01  0.372296E+03  0.144253E+01
 0.355730E-01  0.364181E+03  0.133201E+01
 0.361810E-01  0.354515E+03  0.137002E+01
 0.367890E-01  0.345380E+03  0.129260E+01
 0.373970E-01  0.336902E+03  0.120698E+01
 0.380050E-01  0.330323E+03  0.117160E+01
 0.386130E-01  0.321921E+03  0.122160E+01
 0.392210E-01  0.313104E+03  0.112325E+01
 0.398290E-01  0.305257E+03  0.107511E+01
 0.404370E-01  0.297384E+03  0.107031E+01
 0.410450E-01  0.290403E+03  0.977369E+00
 0.416540E-01  0.283797E+03  0.910406E+00
 0.422620E-01  0.278301E+03  0.913861E+00
 0.428700E-01  0.270573E+03  0.100229E+01
 0.434780E-01  0.264590E+03  0.103763E+01
 0.440860E-01  0.257220E+03  0.113181E+01
 0.446940E-01  0.250963E+03  0.973428E+00
 0.453020E-01  0.244246E+03  0.899080E+00
 0.459100E-01  0.234551E+03  0.101192E+01
 0.465180E-01  0.231391E+03  0.523740E+00
 0.471260E-01  0.226422E+03  0.508036E+00
 0.477340E-01  0.220542E+03  0.545600E+00
 0.483420E-01  0.215323E+03  0.487947E+00
 0.489500E-01  0.209718E+03  0.466217E+00
 0.495590E-01  0.204869E+03  0.457814E+00
 0.501670E-01  0.200596E+03  0.428013E+00
 0.507750E-01  0.195525E+03  0.434336E+00
 0.513830E-01  0.190782E+03  0.429449E+00
 0.519910E-01  0.185928E+03  0.421407E+00
 0.525990E-01  0.181629E+03  0.404276E+00
 0.532070E-01  0.176646E+03  0.405241E+00
 0.538150E-01  0.172549E+03  0.405137E+00
 0.544230E-01  0.167741E+03  0.387776E+00
 0.550310E-01  0.163466E+03  0.368299E+00
 0.556390E-01  0.159381E+03  0.376906E+00
 0.562470E-01  0.155557E+03  0.354884E+00
 0.568550E-01  0.151111E+03  0.381005E+00
 0.574630E-01  0.147260E+03  0.356232E+00
 0.580720E-01  0.143604E+03  0.356192E+00
 0.586800E-01  0.139968E+03  0.367120E+00
 0.592880E-01  0.136323E+03  0.385418E+00
 0.598960E-01  0.132944E+03  0.401811E+00
 0.605040E-01  0.129636E+03  0.366940E+00
 0.611120E-01  0.126095E+03  0.358870E+00
 0.617200E-01  0.123078E+03  0.329243E+00
 0.623280E-01  0.119755E+03  0.358614E+00
 0.629360E-01  0.117152E+03  0.332772E+00
 0.635440E-01  0.113669E+03  0.342497E+00
 0.641520E-01  0.110789E+03  0.333297E+00
 0.647600E-01  0.107501E+03  0.317043E+00
 0.653680E-01  0.104676E+03  0.293936E+00
 0.659770E-01  0.101770E+03  0.302333E+00
 0.665850E-01  0.990595E+02  0.303346E+00
 0.671930E-01  0.961586E+02  0.306030E+00
 0.678010E-01  0.936451E+02  0.319592E+00
 0.684090E-01  0.909546E+02  0.290174E+00
 0.690170E-01  0.883347E+02  0.268756E+00
 0.696250E-01  0.858207E+02  0.267844E+00
 0.702330E-01  0.836222E+02  0.249161E+00
 0.708410E-01  0.811465E+02  0.244356E+00
 0.714490E-01  0.787995E+02  0.263576E+00
 0.720570E-01  0.768200E+02  0.239533E+00
 0.726650E-01  0.743808E+02  0.238229E+00
 0.732730E-01  0.723604E+02  0.224609E+00
 0.738810E-01  0.703257E+02  0.222783E+00
 0.744900E-01  0.684738E+02  0.203901E+00
 0.750980E-01  0.663808E+02  0.229018E+00
 0.757060E-01  0.648365E+02  0.208698E+00
 0.763140E-01  0.627584E+02  0.209780E+00
 0.769220E-01  0.611937E+02  0.212932E+00
 0.775300E-01  0.595820E+02  0.199997E+00
 0.781380E-01  0.577411E+02  0.189878E+00
 0.787460E-01  0.560925E+02  0.193557E+00
 0.793540E-01  0.545523E+02  0.177642E+00
 0.799620E-01  0.529851E+02  0.178478E+00
 0.805700E-01  0.514975E+02  0.179146E+00
 0.811780E-01  0.499213E+02  0.161434E+00
 0.817860E-01  0.485122E+02  0.167026E+00
 0.823940E-01  0.472354E+02  0.162820E+00
 0.830020E-01  0.459629E+02  0.156490E+00
 0.836110E-01  0.447162E+02  0.149915E+00
 0.842190E-01  0.435774E+02  0.156124E+00
 0.848270E-01  0.422856E+02  0.144597E+00
 0.854350E-01  0.409815E+02  0.140574E+00
 0.860430E-01  0.397873E+02  0.143019E+00
 0.866510E-01  0.387447E+02  0.139617E+00
 0.872590E-01  0.378220E+02  0.129935E+00
 0.878670E-01  0.369314E+02  0.147627E+00
 0.884750E-01  0.360553E+02  0.134960E+00
 0.890830E-01  0.351294E+02  0.127020E+00
 0.896910E-01  0.340519E+02  0.131286E+00
 0.902990E-01  0.331924E+02  0.128823E+00
 0.909070E-01  0.323021E+02  0.126168E+00
 0.915150E-01  0.314835E+02  0.123244E+00
 0.921230E-01  0.309380E+02  0.118492E+00
 0.927320E-01  0.302464E+02  0.119339E+00
 0.933400E-01  0.296122E+02  0.121787E+00
 0.939480E-01  0.288210E+02  0.116352E+00
 0.945560E-01  0.280225E+02  0.111710E+00
 0.951640E-01  0.275259E+02  0.105259E+00
 0.957720E-01  0.269236E+02  0.111072E+00
 0.963800E-01  0.262494E+02  0.112918E+00
 0.969880E-01  0.256431E+02  0.115679E+00
 0.975960E-01  0.251774E+02  0.114073E+00
 0.982040E-01  0.245966E+02  0.111677E+00
 0.988120E-01  0.239941E+02  0.114029E+00
 0.994200E-01  0.234608E+02  0.109096E+00
 0.100028E+00  0.230110E+02  0.117596E+00
 0.100636E+00  0.226716E+02  0.105840E+00
 0.101244E+00  0.221895E+02  0.104211E+00
 0.101852E+00  0.216966E+02  0.112169E+00
 0.102461E+00  0.212563E+02  0.115666E+00
 0.103069E+00  0.209292E+02  0.982990E-01
 0.103677E+00  0.205342E+02  0.105711E+00
 0.104285E+00  0.200751E+02  0.962215E-01
 0.104893E+00  0.197378E+02  0.989792E-01
 0.105501E+00  0.194020E+02  0.996868E-01
 0.106109E+00  0.191661E+02  0.983418E-01
 0.106717E+00  0.186993E+02  0.970821E-01
 0.107325E+00  0.183865E+02  0.959656E-01
 0.107933E+00  0.181153E+02  0.985169E-01
 0.108541E+00  0.178112E+02  0.934665E-01
 0.109149E+00  0.175527E+02  0.938754E-01
 0.109757E+00  0.171958E+02  0.939325E-01
 0.110365E+00  0.168811E+02  0.917698E-01
 0.110973E+00  0.166058E+02  0.895753E-01
 0.111581E+00  0.162479E+02  0.903359E-01
 0.112189E+00  0.160993E+02  0.902508E-01
 0.112798E+00  0.157844E+02  0.950929E-01
 0.113406E+00  0.154829E+02  0.933954E-01
 0.114014E+00  0.152428E+02  0.911352E-01
 0.114622E+00  0.149276E+02  0.902681E-01
 0.115230E+00  0.145209E+02  0.937675E-01
 0.115838E+00  0.144511E+02  0.876669E-01
 0.116446E+00  0.143668E+02  0.879743E-01
 0.117054E+00  0.141271E+02  0.842191E-01
 0.117662E+00  0.139427E+02  0.869423E-01
 0.118270E+00  0.137118E+02  0.859944E-01
 0.118878E+00  0.135293E+02  0.871696E-01
 0.119486E+00  0.132229E+02  0.857407E-01
 0.120094E+00  0.128815E+02  0.856672E-01
 0.120702E+00  0.126640E+02  0.877536E-01
 0.121310E+00  0.124807E+02  0.854688E-01
 0.121918E+00  0.123579E+02  0.824341E-01
 0.122526E+00  0.121191E+02  0.812909E-01
 0.123134E+00  0.119557E+02  0.801582E-01
 0.123742E+00  0.117689E+02  0.847071E-01
 0.124351E+00  0.114481E+02  0.843284E-01
 0.124959E+00  0.113517E+02  0.837687E-01
 0.125567E+00  0.111974E+02  0.844083E-01
 0.126175E+00  0.110200E+02  0.853658E-01
 0.126783E+00  0.108630E+02  0.816284E-01
 0.127391E+00  0.106953E+02  0.788204E-01
 0.127999E+00  0.104111E+02  0.866124E-01
 0.128607E+00  0.102562E+02  0.876020E-01
 0.129215E+00  0.998058E+01  0.848807E-01
 0.129823E+00  0.978908E+01  0.865843E-01
 0.130431E+00  0.967615E+01  0.838036E-01
 0.131039E+00  0.947249E+01  0.822469E-01
 0.131647E+00  0.936953E+01  0.764400E-01
 0.132255E+00  0.914818E+01  0.794762E-01
 0.132863E+00  0.899467E+01  0.831080E-01
 0.133471E+00  0.877519E+01  0.812881E-01
 0.134079E+00  0.864119E+01  0.811690E-01
 0.134687E+00  0.846863E+01  0.794713E-01
 0.135295E+00  0.832196E+01  0.799919E-01
 0.135903E+00  0.805482E+01  0.830891E-01
 0.136511E+00  0.796637E+01  0.830741E-01
 0.137119E+00  0.775540E+01  0.869879E-01
 0.137728E+00  0.762951E+01  0.846201E-01
 0.138336E+00  0.741670E+01  0.867045E-01
 0.138944E+00  0.739417E+01  0.807723E-01
 0.139552E+00  0.721410E+01  0.803034E-01
 0.140160E+00  0.709323E+01  0.801752E-01
 0.140768E+00  0.699681E+01  0.802454E-01
 0.141376E+00  0.693131E+01  0.765304E-01
 0.141984E+00  0.668204E+01  0.801370E-01
 0.142592E+00  0.651251E+01  0.785077E-01
 0.143200E+00  0.631170E+01  0.755095E-01
 0.143808E+00  0.620002E+01  0.751016E-01
 0.144416E+00  0.608368E+01  0.802256E-01
 0.145024E+00  0.597426E+01  0.793883E-01
 0.145632E+00  0.595276E+01  0.808584E-01
 0.146240E+00  0.575990E+01  0.792210E-01
 0.146848E+00  0.569944E+01  0.761777E-01
 0.147456E+00  0.549875E+01  0.792054E-01
 0.148064E+00  0.535932E+01  0.841673E-01
 0.148672E+00  0.524769E+01  0.768960E-01
 0.149280E+00  0.506705E+01  0.777753E-01
 0.149888E+00  0.490807E+01  0.711702E-01
 0.150496E+00  0.481389E+01  0.706473E-01
 0.151104E+00  0.467820E+01  0.790537E-01
 0.151712E+00  0.458006E+01  0.712740E-01
 0.152320E+00  0.447077E+01  0.738002E-01
 0.152928E+00  0.429235E+01  0.763690E-01
 0.153537E+00  0.424894E+01  0.788850E-01
 0.154145E+00  0.402954E+01  0.768215E-01
 0.154753E+00  0.395998E+01  0.710216E-01
 0.155361E+00  0.384839E+01  0.707167E-01
 0.155969E+00  0.361971E+01  0.704855E-01
 0.156577E+00  0.354045E+01  0.716600E-01
 0.157185E+00  0.359233E+01  0.698909E-01
 0.157793E+00  0.351647E+01  0.674177E-01
 0.158401E+00  0.334218E+01  0.672299E-01
 0.159009E+00  0.335605E+01  0.643632E-01
 0.159617E+00  0.327884E+01  0.667243E-01
 0.160225E+00  0.311680E+01  0.677901E-01
 0.160833E+00  0.305775E+01  0.679536E-01
 0.161441E+00  0.288031E+01  0.706584E-01
 0.162049E+00  0.287858E+01  0.703339E-01
 0.162657E+00  0.284568E+01  0.725706E-01
 0.163265E+00  0.267746E+01  0.659415E-01
 0.163873E+00  0.259484E+01  0.666830E-01
 0.164481E+00  0.262574E+01  0.659387E-01
 0.165089E+00  0.255795E+01  0.646949E-01
 0.165697E+00  0.258166E+01  0.676184E-01
 0.166305E+00  0.251835E+01  0.654512E-01
 0.166913E+00  0.235620E+01  0.640317E-01
 0.167521E+00  0.224776E+01  0.662105E-01
 0.168129E+00  0.215641E+01  0.632181E-01
 0.168737E+00  0.212432E+01  0.612856E-01
 0.169345E+00  0.214034E+01  0.638805E-01
 0.169953E+00  0.216077E+01  0.682700E-01
 0.170561E+00  0.206311E+01  0.670048E-01
 0.171169E+00  0.206966E+01  0.663482E-01
 0.171777E+00  0.200170E+01  0.678477E-01
 0.172385E+00  0.200163E+01  0.655335E-01
 0.172993E+00  0.192284E+01  0.662533E-01
 0.173601E+00  0.187212E+01  0.642757E-01
 0.174209E+00  0.182711E+01  0.647511E-01
 0.174817E+00  0.182189E+01  0.698349E-01
 0.175425E+00  0.187252E+01  0.668628E-01
 0.176033E+00  0.173415E+01  0.680911E-01
 0.176641E+00  0.171896E+01  0.695429E-01
 0.177250E+00  0.173276E+01  0.690098E-01
 0.177858E+00  0.162258E+01  0.655893E-01
 0.178466E+00  0.150289E+01  0.689953E-01
 0.179074E+00  0.163794E+01  0.679374E-01
 0.179682E+00  0.155578E+01  0.651364E-01
 0.180290E+00  0.156008E+01  0.631413E-01
 0.180898E+00  0.148751E+01  0.657510E-01
 0.181506E+00  0.148498E+01  0.621536E-01
 0.182114E+00  0.150946E+01  0.676306E-01
 0.182722E+00  0.154135E+01  0.649925E-01
 0.183330E+00  0.152934E+01  0.638621E-01
 0.183938E+00  0.160121E+01  0.674390E-01
 0.184546E+00  0.151443E+01  0.620254E-01
 0.185154E+00  0.153075E+01  0.606870E-01
 0.185762E+00  0.145142E+01  0.644146E-01
 0.186370E+00  0.146736E+01  0.693302E-01
 0.186978E+00  0.145209E+01  0.655050E-01
 0.187586E+00  0.147500E+01  0.637098E-01
 0.188194E+00  0.150473E+01  0.604985E-01
 0.188802E+00  0.146091E+01  0.616078E-01
 0.189410E+00  0.140620E+01  0.647372E-01
 0.190018E+00  0.134891E+01  0.644644E-01
 0.190626E+00  0.134721E+01  0.611559E-01
 0.191234E+00  0.135963E+01  0.619009E-01
 0.191842E+00  0.144783E+01  0.620958E-01
 0.192450E+00  0.141976E+01  0.599274E-01
 0.193058E+00  0.150492E+01  0.607362E-01
 0.193666E+00  0.154571E+01  0.599668E-01
 0.194274E+00  0.149823E+01  0.618121E-01
 0.194882E+00  0.143248E+01  0.643393E-01
 0.195490E+00  0.139589E+01  0.643579E-01
 0.196098E+00  0.141443E+01  0.608721E-01
 0.196706E+00  0.149218E+01  0.588851E-01
 0.197314E+00  0.151582E+01  0.607902E-01
 0.197922E+00  0.148509E+01  0.602780E-01
 0.198530E+00  0.149725E+01  0.620945E-01
 0.199138E+00  0.146622E+01  0.596341E-01
 0.199746E+00  0.143027E+01  0.630917E-01
 0.200354E+00  0.146275E+01  0.690971E-01
 0.200962E+00  0.136720E+01  0.885764E-01
 0.201570E+00  0.139610E+01  0.644815E-01
 0.202178E+00  0.130699E+01  0.625965E-01
 0.202786E+00  0.133361E+01  0.592681E-01
 0.203394E+00  0.131080E+01  0.584552E-01
 0.204002E+00  0.136648E+01  0.575749E-01
 0.204610E+00  0.144088E+01  0.584170E-01
 0.205218E+00  0.142401E+01  0.577487E-01
 0.205826E+00  0.150259E+01  0.614398E-01
 0.206434E+00  0.138258E+01  0.576639E-01
 0.207042E+00  0.138311E+01  0.587778E-01
 0.207650E+00  0.134706E+01  0.592601E-01
 0.208258E+00  0.133408E+01  0.601289E-01
 0.208866E+00  0.133325E+01  0.596075E-01
 0.209474E+00  0.131612E+01  0.606755E-01
 0.210082E+00  0.131697E+01  0.568688E-01
 0.210690E+00  0.125374E+01  0.576132E-01
 0.211298E+00  0.129507E+01  0.601328E-01
 0.211906E+00  0.139758E+01  0.590849E-01
 0.212514E+00  0.140953E+01  0.621749E-01
 0.213122E+00  0.144488E+01  0.619823E-01
 0.213730E+00  0.142138E+01  0.585988E-01
 0.214338E+00  0.142944E+01  0.551398E-01
 0.214946E+00  0.139526E+01  0.578627E-01
 0.215554E+00  0.138584E+01  0.560596E-01
 0.216162E+00  0.131460E+01  0.574755E-01
 0.216770E+00  0.139854E+01  0.588885E-01
 0.217378E+00  0.135198E+01  0.577531E-01
 0.217986E+00  0.144216E+01  0.554763E-01
 0.218594E+00  0.140437E+01  0.572164E-01
 0.219202E+00  0.141451E+01  0.578498E-01
 0.219810E+00  0.141145E+01  0.583773E-01
 0.220418E+00  0.145027E+01  0.589537E-01
 0.221025E+00  0.142785E+01  0.573247E-01
 0.221633E+00  0.137201E+01  0.555566E-01
 0.222241E+00  0.133075E+01  0.590767E-01
 0.222849E+00  0.131319E+01  0.617999E-01
 0.223457E+00  0.128448E+01  0.573926E-01
 0.224065E+00  0.130405E+01  0.563087E-01
 0.224673E+00  0.128676E+01  0.546288E-01
 0.225281E+00  0.130030E+01  0.547290E-01
 0.225889E+00  0.138233E+01  0.543399E-01
 0.226497E+00  0.137022E+01  0.564958E-01
 0.227105E+00  0.140131E+01  0.538297E-01
 0.227713E+00  0.141799E+01  0.538416E-01
 0.228321E+00  0.139675E+01  0.554143E-01
 0.228929E+00  0.143093E+01  0.576158E-01
 0.229537E+00  0.146345E+01  0.579031E-01
 0.230145E+00  0.147720E+01  0.556361E-01
 0.230753E+00  0.141641E+01  0.528726E-01
 0.231361E+00  0.146329E+01  0.537327E-01
 0.231969E+00  0.139866E+01  0.515704E-01
 0.232577E+00  0.139659E+01  0.552393E-01
 0.233185E+00  0.134980E+01  0.538891E-01
 0.233793E+00  0.132148E+01  0.534383E-01
 0.234401E+00  0.126822E+01  0.569115E-01
 0.235009E+00  0.136491E+01  0.561914E-01
 0.235617E+00  0.136566E+01  0.517392E-01
 0.236225E+00  0.135177E+01  0.526195E-01
 0.236833E+00  0.136433E+01  0.539717E-01
 0.237441E+00  0.136553E+01  0.521853E-01
 0.238049E+00  0.135489E+01  0.522428E-01
 0.238657E+00  0.139652E+01  0.531061E-01
 0.239265E+00  0.138583E+01  0.527618E-01
 0.239873E+00  0.136854E+01  0.529793E-01
 0.240481E+00  0.138848E+01  0.555757E-01
 0.241089E+00  0.139621E+01  0.518619E-01
 0.241697E+00  0.137257E+01  0.529660E-01
 0.242304E+00  0.137503E+01  0.511604E-01
 0.242912E+00  0.141847E+01  0.528017E-01
 0.243520E+00  0.140750E+01  0.532705E-01
 0.244128E+00  0.140420E+01  0.536156E-01
 0.244736E+00  0.141241E+01  0.529197E-01
 0.245344E+00  0.139828E+01  0.523854E-01
 0.245952E+00  0.143065E+01  0.524376E-01
 0.246560E+00  0.141007E+01  0.524532E-01
 0.247168E+00  0.142174E+01  0.534286E-01
 0.247776E+00  0.146350E+01  0.514449E-01
 0.248384E+00  0.145447E+01  0.506486E-01
 0.248992E+00  0.143687E+01  0.515038E-01
 0.249600E+00  0.142834E+01  0.547729E-01
 0.250208E+00  0.142024E+01  0.508864E-01
 0.250816E+00  0.140255E+01  0.543420E-01
 0.251424E+00  0.135359E+01  0.555994E-01
 0.252032E+00  0.145346E+01  0.546421E-01
 0.252640E+00  0.148831E+01  0.518444E-01
 0.253248E+00  0.149015E+01  0.527311E-01
 0.253856E+00  0.152219E+01  0.523985E-01
 0.254464E+00  0.148299E+01  0.515808E-01
 0.255072E+00  0.152563E+01  0.523020E-01
 0.255679E+00  0.156104E+01  0.529229E-01
 0.256287E+00  0.151059E+01  0.530842E-01
 0.256895E+00  0.150120E+01  0.522241E-01
 0.257503E+00  0.148783E+01  0.507496E-01
 0.258111E+00  0.147362E+01  0.510015E-01
 0.258719E+00  0.154995E+01  0.520187E-01
 0.259327E+00  0.156362E+01  0.509293E-01
 0.259935E+00  0.158697E+01  0.516926E-01
 0.260543E+00  0.157844E+01  0.525023E-01
 0.261151E+00  0.162392E+01  0.523827E-01
 0.261759E+00  0.162782E+01  0.497162E-01
 0.262367E+00  0.159076E+01  0.517737E-01
 0.262975E+00  0.154888E+01  0.519610E-01
 0.263583E+00  0.156228E+01  0.520672E-01
 0.264191E+00  0.163897E+01  0.507105E-01
 0.264799E+00  0.153058E+01  0.514022E-01
 0.265407E+00  0.157739E+01  0.517243E-01
 0.266014E+00  0.158561E+01  0.513933E-01
 0.266622E+00  0.152992E+01  0.514822E-01
 0.267230E+00  0.158155E+01  0.522986E-01
 0.267838E+00  0.162265E+01  0.493226E-01
 0.268446E+00  0.162284E+01  0.499555E-01
 0.269054E+00  0.158750E+01  0.494511E-01
 0.269662E+00  0.160152E+01  0.492596E-01
 0.270270E+00  0.162741E+01  0.503679E-01
 0.270878E+00  0.163713E+01  0.506118E-01
 0.271486E+00  0.164123E+01  0.511074E-01
 0.272094E+00  0.166607E+01  0.489173E-01
 0.272702E+00  0.162276E+01  0.485163E-01
 0.273310E+00  0.164653E+01  0.498798E-01
 0.273918E+00  0.164912E+01  0.501325E-01
 0.274526E+00  0.169653E+01  0.493345E-01
 0.275133E+00  0.170172E+01  0.503704E-01
 0.275741E+00  0.176888E+01  0.500291E-01
 0.276349E+00  0.181333E+01  0.490457E-01
 0.276957E+00  0.178203E+01  0.510133E-01
 0.277565E+00  0.184824E+01  0.492536E-01
 0.278173E+00  0.178095E+01  0.490284E-01
 0.278781E+00  0.179694E+01  0.497013E-01
 0.279389E+00  0.179250E+01  0.499748E-01
 0.279997E+00  0.174575E+01  0.508590E-01
 0.280605E+00  0.176425E+01  0.481868E-01
 0.281213E+00  0.171088E+01  0.484096E-01
 0.281821E+00  0.172935E+01  0.482774E-01
 0.282429E+00  0.177802E+01  0.476557E-01
 0.283036E+00  0.172835E+01  0.470005E-01
 0.283644E+00  0.176664E+01  0.474029E-01
 0.284252E+00  0.175009E+01  0.495577E-01
 0.284860E+00  0.176839E+01  0.475775E-01
 0.285468E+00  0.180812E+01  0.472890E-01
 0.286076E+00  0.178828E+01  0.476540E-01
 0.286684E+00  0.167222E+01  0.461004E-01
 0.287292E+00  0.170407E+01  0.461048E-01
 0.287900E+00  0.171704E+01  0.462953E-01
 0.288508E+00  0.169528E+01  0.443075E-01
 0.289116E+00  0.169245E+01  0.454772E-01
 0.289723E+00  0.174562E+01  0.466962E-01
 0.290331E+00  0.176027E+01  0.472615E-01
 0.290939E+00  0.175213E+01  0.468043E-01
 0.291547E+00  0.171854E+01  0.467397E-01
 0.292155E+00  0.170948E+01  0.464804E-01
 0.292763E+00  0.177464E+01  0.464544E-01
 0.293371E+00  0.181956E+01  0.472717E-01
 0.293979E+00  0.174961E+01  0.439017E-01
 0.294587E+00  0.174114E+01  0.435856E-01
 0.295195E+00  0.174259E+01  0.434043E-01
 0.295803E+00  0.180728E+01  0.433531E-01
 0.296410E+00  0.174829E+01  0.431656E-01
 0.297018E+00  0.173188E+01  0.443034E-01
 0.297626E+00  0.171671E+01  0.445526E-01
 0.298234E+00  0.170486E+01  0.446581E-01
