# S:0.17962 C:0.01016
-2.41277	3
-2.97282	3
-3.05748	3
-3.27678	3
-3.39412	3
-3.98928	3
-4.5548	3
-4.62516	3
-4.59576	3
-4.87736	3
-5.21891	3
-5.63435	3
-6.28742	3
-6.21248	3
-6.57234	3
-6.4787	3
-6.64163	3
-7.18632	3
-7.29603	3
-7.35082	3
-5.5846	3
-6.32195	3
-6.69302	3
-6.01967	3
-5.80014	3
-5.9837	3
-5.2061	3
-5.27244	3
-5.13787	3
-5.74189	3
-4.79705	3
-4.5427	3
-4.41121	3
-4.27443	3
-4.04849	3
-3.96817	3
-3.64329	3
-3.50893	3
-3.35474	3
-3.39877	3
-3.80276	3
-3.01074	3
-3.19205	3
-2.72801	3
-2.64263	3
-2.94825	3
-2.24439	3
-2.04463	3
-2.14064	3
-2.1786	3
-1.83826	3
-1.58911	3
-1.73294	3
-1.76682	3
-2.0371	3
-2.06075	3
-1.47922	3
-1.63393	3
-1.39083	3
-1.14059	3
-1.13926	3
-1.05658	3
-1.27953	3
-1.99037	3
-0.97911	3
-0.87478	3
-1.04035	3
-0.90117	3
-1.51285	3
-0.57124	3
-1.18765	3
-1.16727	3
-0.63863	3
-1.08019	3
-1.03057	3
-0.45889	3
-0.88878	3
-0.23882	3
-0.86331	3
-0.72032	3
-1.02635	3
-0.66102	3
-0.67032	3
-0.79894	3
-0.69056	3
-0.5201	3
-1.02238	3
-1.22611	3
-0.96341	3
-1.00496	3
-0.99067	3
-0.95799	3
-1.43603	3
-0.99542	3
-0.60662	3
-0.85465	3
