0.010641 332.396948 0.167008
0.011250 322.869353 1.739130
0.011858 327.202614 3.406306
0.012466 324.576886 2.553807
0.013074 328.581033 3.525200
0.013682 322.295636 1.570092
0.014290 325.018622 2.926388
0.014898 318.939936 1.585929
0.015506 322.911719 1.238842
0.016114 320.252937 1.373553
0.016722 321.230859 1.241265
0.017330 318.627306 1.422292
0.017938 315.748595 1.264743
0.018546 313.317797 1.636908
0.019155 313.942901 1.530360
0.019763 312.057024 1.338873
0.020371 311.604528 1.458364
0.020979 308.769214 1.328623
0.021587 307.806829 0.848636
0.022195 305.601895 1.390095
0.022803 305.196520 0.879356
0.023411 302.923081 1.002840
0.024019 299.920306 0.996817
0.024627 300.768243 1.040820
0.025235 297.177139 0.812113
0.025843 295.986137 0.922676
0.026452 295.451475 1.021906
0.027060 291.617365 0.702560
0.027668 288.582437 0.886099
0.028276 287.419944 0.773536
0.028884 283.963729 0.839262
0.029492 282.831332 1.012715
0.030100 281.417688 0.809899
0.030708 279.920080 0.647641
0.031316 276.729429 0.853079
0.031924 275.822175 0.843757
0.032532 271.727055 0.761977
0.033140 270.336048 0.813324
0.033748 266.512979 0.676618
0.034357 266.680550 0.757256
0.034965 264.070667 0.837873
0.035573 261.515349 0.658436
0.036181 257.563589 0.694441
0.036789 254.116560 0.932273
0.037397 252.460144 0.633377
0.038005 249.477026 0.783094
0.038613 247.559672 0.673545
0.039221 245.173436 0.638602
0.039829 243.654501 0.635948
0.040437 239.300496 0.581761
0.041045 237.785452 0.536312
0.041654 234.420408 0.538588
0.042262 231.484374 0.726697
0.042870 229.624435 0.684900
0.043478 226.907260 0.588590
0.044086 224.259611 0.592207
0.044694 220.997181 0.598723
0.045302 217.182277 0.614052
0.045910 215.549248 0.631253
0.046518 212.243463 0.538544
0.047126 209.312276 0.616277
0.047734 207.297142 0.511839
0.048342 203.769340 0.571789
0.048950 200.886070 0.539664
0.049559 198.446857 0.543099
0.050167 195.575555 0.552979
0.050775 192.562850 0.506897
0.051383 188.770662 0.513053
0.051991 186.312610 0.485261
0.052599 183.536604 0.480578
0.053207 179.880881 0.502707
0.053815 178.270416 0.537960
0.054423 174.007327 0.487846
0.055031 171.304051 0.573429
0.055639 169.130968 0.467409
0.056247 165.672354 0.483094
0.056855 162.811703 0.547146
0.057463 160.431812 0.474060
0.058072 156.845213 0.488174
0.058680 154.332570 0.466731
0.059288 151.765225 0.444993
0.059896 148.294424 0.475597
0.060504 144.886127 0.519600
0.061112 142.785774 0.478704
0.061720 139.811480 0.451086
0.062328 137.046060 0.530211
0.062936 133.889005 0.432699
0.063544 130.801186 0.429060
0.064152 129.115747 0.430746
0.064760 125.807696 0.399975
0.065368 123.489126 0.397034
0.065977 120.371371 0.428140
0.066585 118.783177 0.468775
0.067193 115.475908 0.441357
0.067801 113.350852 0.425243
0.068409 111.273591 0.395401
0.069017 107.490126 0.411756
0.069625 105.960770 0.389260
0.070233 103.042729 0.423347
0.070841 100.001566 0.390675
0.071449 99.053889 0.494506
0.072057 95.673444 0.337811
0.072665 93.325426 0.457391
0.073273 90.808369 0.377077
0.073881 88.737692 0.340399
0.074490 86.606707 0.327068
0.075098 84.583706 0.345501
0.075706 82.367321 0.306818
0.076314 80.066802 0.356527
0.076922 77.596794 0.317767
0.077530 75.823007 0.347172
0.078138 73.608355 0.296102
0.078746 71.985286 0.309401
0.079354 70.187127 0.315758
0.079962 68.112992 0.301015
0.080570 66.528852 0.310797
0.081178 64.733902 0.285638
0.081786 62.514592 0.298499
0.082394 60.811153 0.280633
0.083002 59.278271 0.266859
0.083611 57.493885 0.286997
0.084219 55.679184 0.288973
0.084827 53.661426 0.265454
0.085435 52.145377 0.286654
0.086043 50.470089 0.252948
0.086651 49.507560 0.264386
0.087259 48.118306 0.266760
0.087867 46.952125 0.255121
0.088475 45.476651 0.249662
0.089083 44.073912 0.227582
0.089691 42.620361 0.253972
0.090299 41.269381 0.219309
0.090907 39.746122 0.245939
0.091515 38.890921 0.227426
0.092123 37.289872 0.251112
0.092732 36.088341 0.208795
0.093340 34.957710 0.221092
0.093948 34.095142 0.221759
0.094556 32.957120 0.212423
0.095164 32.663906 0.220522
0.095772 30.828505 0.194870
0.096380 30.264801 0.214518
0.096988 29.141851 0.194657
0.097596 27.891981 0.205197
0.098204 27.251350 0.182919
0.098812 26.226089 0.214318
0.099420 25.617812 0.173874
0.100028 24.540118 0.257494
0.100636 24.104238 0.211833
0.101244 23.143489 1.026026
0.101852 22.726444 0.577706
0.102461 22.052680 0.229659
0.103069 21.147124 0.365135
0.103677 20.858748 0.184097
0.104285 19.826427 0.172334
0.104893 19.421806 0.170589
0.105501 18.922469 0.160747
0.106109 18.346220 0.160075
0.106717 17.656728 0.152357
0.107325 17.382661 0.169394
0.107933 16.741504 0.157129
0.108541 16.326962 0.160325
0.109149 16.018666 0.158264
0.109757 15.134500 0.172500
0.110365 14.932763 0.138668
0.110973 14.810444 0.146982
0.111581 14.459593 0.157947
0.112189 14.348268 0.150733
0.112798 13.950538 0.160427
0.113406 13.365374 0.137331
0.114014 13.076653 0.150707
0.114622 13.049579 0.154630
0.115230 12.760911 0.154315
0.115838 12.474617 0.143718
0.116446 12.221653 0.154802
0.117054 11.736473 0.138633
0.117662 11.414020 0.143350
0.118270 11.805787 0.149134
0.118878 11.311792 0.141861
0.119486 11.422800 0.147684
0.120094 11.240368 0.148949
0.120702 10.772289 0.157156
0.121310 10.903397 0.144805
0.121918 10.686467 0.126618
0.122526 10.619680 0.136451
0.123134 10.557924 0.130142
0.123742 10.632437 0.145031
0.124351 10.387719 0.131833
0.124959 10.291972 0.124864
0.125567 10.069079 0.132577
0.126175 10.190511 0.134226
0.126783 9.754461 0.148369
0.127391 9.924783 0.122166
0.127999 10.042190 0.129975
0.128607 10.024855 0.140182
0.129215 9.813624 0.129523
0.129823 10.085050 0.139689
0.130431 9.872461 0.136090
0.131039 9.826347 0.134500
0.131647 9.934279 0.125049
0.132255 10.130887 0.137423
0.132863 10.132329 0.134912
0.133471 10.305816 0.141211
0.134079 10.193095 0.128772
0.134687 10.223323 0.141124
0.135295 10.398196 0.135981
0.135903 10.342382 0.134860
0.136511 10.251064 0.126527
0.137119 10.314073 0.131763
0.137728 10.175609 0.132341
0.138336 10.072031 0.133763
0.138944 10.181589 0.126980
0.139552 10.225317 0.132833
0.140160 10.297873 0.145105
0.140768 10.310961 0.133023
