0.010641 171.660925 1.016448
0.011250 162.753529 4.227949
0.011858 166.836317 2.219344
0.012466 166.012913 1.406090
0.013074 165.438345 1.616569
0.013682 166.289994 1.500440
0.014290 166.907150 1.909213
0.014898 166.419805 1.436089
0.015506 168.215331 1.700792
0.016114 167.194965 1.289498
0.016722 168.255247 1.556144
0.017330 165.440183 1.188047
0.017938 165.666331 1.146938
0.018546 161.935084 0.882286
0.019155 163.369368 1.025017
0.019763 160.943888 0.883060
0.020371 160.747052 1.034029
0.020979 159.684477 1.141113
0.021587 159.021025 0.741999
0.022195 158.958668 1.172830
0.022803 157.898240 0.785701
0.023411 156.345131 0.782983
0.024019 155.937116 0.691262
0.024627 154.735022 0.716004
0.025235 152.306554 0.632710
0.025843 151.554287 0.647295
0.026452 150.553509 0.529945
0.027060 149.535754 0.559067
0.027668 146.994460 0.606817
0.028276 146.831311 0.605396
0.028884 144.406536 0.568939
0.029492 145.254706 0.569789
0.030100 142.902392 0.676016
0.030708 141.506778 0.538887
0.031316 140.886843 0.569977
0.031924 138.960271 0.568141
0.032532 137.714521 0.558641
0.033140 135.513187 0.546107
0.033748 134.483739 0.539072
0.034357 133.026721 0.509576
0.034965 132.364671 0.522647
0.035573 129.695045 0.469291
0.036181 128.352742 0.483068
0.036789 127.472330 0.503139
0.037397 126.315347 0.473231
0.038005 124.267597 0.513657
0.038613 124.165234 0.422795
0.039221 122.829142 0.449096
0.039829 121.165866 0.385791
0.040437 118.819057 0.472962
0.041045 118.317652 0.458466
0.041654 114.795779 0.467798
0.042262 114.390244 0.502499
0.042870 113.236123 0.464470
0.043478 110.730354 0.487440
0.044086 109.511705 0.415895
0.044694 108.505921 0.422744
0.045302 107.015674 0.350465
0.045910 105.164012 0.377816
0.046518 103.797722 0.412206
0.047126 101.859941 0.473148
0.047734 100.962577 0.419167
0.048342 99.208288 0.396083
0.048950 98.160772 0.386979
0.049559 96.285094 0.404717
0.050167 94.812566 0.348145
0.050775 92.752649 0.373919
0.051383 91.664829 0.363245
0.051991 89.576622 0.384031
0.052599 88.296178 0.305988
0.053207 86.956793 0.381444
0.053815 86.265283 0.362525
0.054423 84.907005 0.340353
0.055031 82.571468 0.346928
0.055639 81.671690 0.345409
0.056247 80.007533 0.347512
0.056855 78.259809 0.378815
0.057463 77.417315 0.354810
0.058072 75.575209 0.311042
0.058680 74.110960 0.340943
0.059288 73.339497 0.319912
0.059896 71.533122 0.349596
0.060504 69.988766 0.326356
0.061112 68.694038 0.337039
0.061720 67.058953 0.269614
0.062328 65.755606 0.327629
0.062936 64.420971 0.284617
0.063544 62.858461 0.327296
0.064152 61.402392 0.346974
0.064760 60.214998 0.360349
0.065368 59.670969 0.323630
0.065977 57.480558 0.340558
0.066585 57.112470 0.302087
0.067193 55.568965 0.273663
0.067801 55.026117 0.328854
0.068409 53.101379 0.263576
0.069017 51.615096 0.322925
0.069625 50.651438 0.252586
0.070233 49.774561 0.282576
0.070841 48.317764 0.266633
0.071449 47.528087 0.293164
0.072057 46.154436 0.268249
0.072665 45.002224 0.253988
0.073273 43.849111 0.268936
0.073881 43.056938 0.239193
0.074490 41.624282 0.233929
0.075098 40.831642 0.240998
0.075706 39.597672 0.227532
0.076314 38.507870 0.288532
0.076922 37.789053 0.253864
0.077530 36.607527 0.239703
0.078138 35.688795 0.229658
0.078746 34.784931 0.224610
0.079354 34.119522 0.225079
0.079962 32.853334 0.211068
0.080570 31.902416 0.229724
0.081178 31.327073 0.246389
0.081786 30.293718 0.272071
0.082394 29.609587 0.297782
0.083002 28.737312 0.278719
0.083611 28.068991 0.214057
0.084219 27.302023 0.222396
0.084827 26.842217 0.200686
0.085435 25.720672 0.204475
0.086043 24.856614 0.202970
0.086651 24.385598 0.203567
0.087259 23.340101 0.212462
0.087867 23.012565 0.199075
0.088475 22.037234 0.208279
0.089083 21.710772 0.174808
0.089691 20.943328 0.192114
0.090299 20.026083 0.185386
0.090907 19.557724 0.214949
0.091515 18.870123 0.190898
0.092123 18.686729 0.196421
0.092732 17.963658 0.180103
0.093340 17.596918 0.191890
0.093948 17.222463 0.167059
0.094556 16.333782 0.188800
0.095164 16.224650 0.160906
0.095772 15.534795 0.166875
0.096380 15.165652 0.171894
0.096988 14.299599 0.186316
0.097596 13.904055 0.161785
0.098204 13.475849 0.169608
0.098812 13.462705 0.167160
0.099420 12.961817 0.152671
0.100028 12.687490 0.228309
0.100636 12.153236 0.171223
0.101244 12.014103 1.022708
0.101852 11.381602 0.580341
0.102461 11.228719 0.194351
0.103069 10.889291 0.373807
0.103677 10.829048 0.167790
0.104285 10.251583 0.157698
0.104893 9.987549 0.153338
0.105501 9.914535 0.150667
0.106109 9.392189 0.152279
0.106717 9.361533 0.161104
0.107325 8.828170 0.167850
0.107933 8.840492 0.160651
0.108541 8.439655 0.142527
0.109149 8.609754 0.164351
0.109757 8.015493 0.156271
0.110365 7.741303 0.148800
0.110973 7.986529 0.148786
0.111581 7.580940 0.153453
0.112189 7.491807 0.129679
0.112798 7.289636 0.150192
0.113406 6.980331 0.138840
0.114014 7.068867 0.136660
