0.010641 50.525776 1.748381
0.011250 53.265632 1.674816
0.011858 51.740261 4.367027
0.012466 54.241137 1.296946
0.013074 51.179632 2.125040
0.013682 54.150967 1.106108
0.014290 52.652337 1.579642
0.014898 52.604868 1.539066
0.015506 52.469443 0.902126
0.016114 52.539071 0.897920
0.016722 52.749827 0.927222
0.017330 53.314214 1.242071
0.017938 50.901548 0.857866
0.018546 50.439453 0.958235
0.019155 50.345054 0.793344
0.019763 50.437236 0.914542
0.020371 50.346452 0.633017
0.020979 50.501601 0.755936
0.021587 48.707099 0.631172
0.022195 49.804536 0.856269
0.022803 48.574833 0.658440
0.023411 49.636141 0.481040
0.024019 48.093895 0.489068
0.024627 47.600257 0.520075
0.025235 46.307916 0.521814
0.025843 45.645580 0.521698
0.026452 45.356138 0.468084
0.027060 45.407604 0.353335
0.027668 44.747229 0.387693
0.028276 45.519422 0.396207
0.028884 44.570324 0.450103
0.029492 44.491132 0.452893
0.030100 43.653576 0.499880
0.030708 43.317371 0.400940
0.031316 43.390370 0.469202
0.031924 42.516951 0.372333
0.032532 42.585780 0.379330
0.033140 40.921607 0.302469
0.033748 42.003248 0.418759
0.034357 40.045619 0.317064
0.034965 39.914365 0.398998
0.035573 39.205044 0.371729
0.036181 38.740988 0.372547
0.036789 38.548312 0.374713
0.037397 38.174617 0.331410
0.038005 38.157420 0.310097
0.038613 37.046088 0.334454
0.039221 36.547890 0.395159
0.039829 36.466202 0.319613
0.040437 35.372563 0.362947
0.041045 35.199115 0.312098
0.041654 34.550024 0.308881
0.042262 34.211043 0.317444
0.042870 34.204624 0.400945
0.043478 33.359589 0.344672
0.044086 32.932707 0.373528
0.044694 32.287589 0.315099
0.045302 31.155957 0.304545
0.045910 31.435945 0.302284
0.046518 30.801256 0.296555
0.047126 30.429499 0.298162
0.047734 30.028094 0.315708
0.048342 29.795402 0.247023
0.048950 28.877101 0.257098
0.049559 28.457168 0.303316
0.050167 28.806054 0.238587
0.050775 28.005023 0.270635
0.051383 27.468299 0.274582
0.051991 26.830274 0.279740
0.052599 26.215358 0.282357
0.053207 25.884993 0.250238
0.053815 25.203606 0.247293
0.054423 25.038750 0.238666
0.055031 24.411328 0.281642
0.055639 24.054413 0.265183
0.056247 23.325769 0.255345
0.056855 22.862345 0.247116
0.057463 22.263306 0.221607
0.058072 22.332412 0.245431
0.058680 21.580388 0.257590
0.059288 21.629020 0.245560
0.059896 20.709013 0.251030
0.060504 20.221069 0.245278
0.061112 20.248911 0.260342
0.061720 19.627070 0.211519
0.062328 19.007863 0.256735
0.062936 18.537709 0.221247
0.063544 18.307430 0.225447
0.064152 17.998100 0.223321
